👉🏼	people	backhand index pointing right medium light skin tone finger hand point backhandindex indexpointing pointingright rightmedium mediumlight lightskin skintone
👉🏽	people	backhand index pointing right medium skin tone finger hand point backhandindex indexpointing pointingright rightmedium mediumskin skintone
👉🏾	people	backhand index pointing right medium dark skin tone finger hand point backhandindex indexpointing pointingright rightmedium mediumdark darkskin skintone
👉🏿	people	backhand index pointing right dark skin tone finger hand point backhandindex indexpointing pointingright rightdark darkskin skintone
👆	people	backhand index pointing up finger hand point backhandindexpointingup backhandindex indexpointing pointingup
👆🏻	people	backhand index pointing up light skin tone finger hand point backhandindex indexpointing pointingup uplight lightskin skintone
👆🏼	people	backhand index pointing up medium light skin tone finger hand point backhandindex indexpointing pointingup upmedium mediumlight lightskin skintone
👆🏽	people	backhand index pointing up medium skin tone finger hand point backhandindex indexpointing pointingup upmedium mediumskin skintone
👆🏾	people	backhand index pointing up medium dark skin tone finger hand point backhandindex indexpointing pointingup upmedium mediumdark darkskin skintone
👆🏿	people	backhand index pointing up dark skin tone finger hand point backhandindex indexpointing pointingup updark darkskin skintone
🖕	people	middle finger hand middlefinger
🖕🏻	people	middle finger light skin tone hand middlefinger fingerlight lightskin skintone
🖕🏼	people	middle finger medium light skin tone hand middlefinger fingermedium mediumlight lightskin skintone
🖕🏽	people	middle finger medium skin tone hand middlefinger fingermedium mediumskin skintone
🖕🏾	people	middle finger medium dark skin tone hand middlefinger fingermedium mediumdark darkskin skintone
🖕🏿	people	middle finger dark skin tone hand middlefingerdarkskintone middlefinger fingerdark darkskin skintone
👇	people	backhand index pointing down finger hand point backhandindex indexpointing pointingdown
👇🏻	people	backhand index pointing down light skin tone finger hand point backhandindex indexpointing pointingdown downlight lightskin skintone
👇🏼	people	backhand index pointing down medium light skin tone finger hand point backhandindex indexpointing pointingdown downmedium mediumlight lightskin skintone
👇🏽	people	backhand index pointing down medium skin tone finger hand point backhandindex indexpointing pointingdown downmedium mediumskin skintone
👇🏾	people	backhand index pointing down medium dark skin tone finger hand point backhandindex indexpointing pointingdown downmedium mediumdark darkskin skintone
👇🏿	people	backhand index pointing down dark skin tone finger hand point backhandindex indexpointing pointingdown downdark darkskin skintone
☝️	people	index pointing up finger hand point this indexpointingup indexpointing pointingup
☝🏻	people	index pointing up light skin tone finger hand point this indexpointing pointingup uplight lightskin skintone
☝🏼	people	index pointing up medium light skin tone finger hand point this indexpointing pointingup upmedium mediumlight lightskin skintone
☝🏽	people	index pointing up medium skin tone finger hand point this indexpointing pointingup upmedium mediumskin skintone
☝🏾	people	index pointing up medium dark skin tone finger hand point this indexpointing pointingup upmedium mediumdark darkskin skintone
☝🏿	people	index pointing up dark skin tone finger hand point this indexpointing pointingup updark darkskin skintone
🫵	people	index pointing at the viewer finger hand poke you indexpointingviewer indexpointing
🫵🏻	people	index pointing at the viewer light skin tone finger hand poke you indexpointing viewerlight lightskin skintone
🫵🏼	people	index pointing at the viewer medium light skin tone finger hand poke you indexpointing viewermedium mediumlight lightskin skintone
🫵🏽	people	index pointing at the viewer medium skin tone finger hand poke you indexpointing viewermedium mediumskin skintone
🫵🏾	people	index pointing at the viewer medium dark skin tone finger hand poke you indexpointing viewermedium mediumdark darkskin skintone
🫵🏿	people	index pointing at the viewer dark skin tone finger hand poke you indexpointing viewerdark darkskin skintone
👍	people	thumbs up 1 good hand like thumb yes thumbsup
👍🏻	people	thumbs up light skin tone 1 good hand like thumb yes thumbsuplightskintone thumbsup uplight lightskin skintone
👍🏼	people	thumbs up medium light skin tone 1 good hand like thumb yes thumbsup upmedium mediumlight lightskin skintone
👍🏽	people	thumbs up medium skin tone 1 good hand like thumb yes thumbsupmediumskintone thumbsup upmedium mediumskin skintone
👍🏾	people	thumbs up medium dark skin tone 1 good hand like thumb yes thumbsup upmedium mediumdark darkskin skintone
👍🏿	people	thumbs up dark skin tone 1 good hand like thumb yes thumbsupdarkskintone thumbsup updark darkskin skintone
👎	people	thumbs down 1 bad dislike good hand no nope thumb thumbsdown
👎🏻	people	thumbs down light skin tone 1 bad dislike good hand no nope thumb thumbsdownlightskintone thumbsdown downlight lightskin skintone
👎🏼	people	thumbs down medium light skin tone 1 bad dislike good hand no nope thumb thumbsdown downmedium mediumlight lightskin skintone
👎🏽	people	thumbs down medium skin tone 1 bad dislike good hand no nope thumb thumbsdownmediumskintone thumbsdown downmedium mediumskin skintone
👎🏾	people	thumbs down medium dark skin tone 1 bad dislike good hand no nope thumb thumbsdown downmedium mediumdark darkskin skintone
👎🏿	people	thumbs down dark skin tone 1 bad dislike good hand no nope thumb thumbsdowndarkskintone thumbsdown downdark darkskin skintone
✊	people	raised fist clenched hand punch solidarity raisedfist
✊🏻	people	raised fist light skin tone clenched hand punch solidarity raisedfistlightskintone raisedfist fistlight lightskin skintone
✊🏼	people	raised fist medium light skin tone clenched hand punch solidarity raisedfist fistmedium mediumlight lightskin skintone
✊🏽	people	raised fist medium skin tone clenched hand punch solidarity raisedfistmediumskintone raisedfist fistmedium mediumskin skintone
✊🏾	people	raised fist medium dark skin tone clenched hand punch solidarity raisedfist fistmedium mediumdark darkskin skintone
✊🏿	people	raised fist dark skin tone clenched hand punch solidarity raisedfistdarkskintone raisedfist fistdark darkskin skintone
👊	people	oncoming fist absolutely agree boom bro bruh bump clenched correct hand knuckle pound punch rock ttyl oncomingfist
👊🏻	people	oncoming fist light skin tone absolutely agree boom bro bruh bump clenched correct hand knuckle pound punch rock ttyl oncomingfist fistlight lightskin skintone
👊🏼	people	oncoming fist medium light skin tone absolutely agree boom bro bruh bump clenched correct hand knuckle pound punch rock ttyl oncomingfist fistmedium mediumlight lightskin skintone
👊🏽	people	oncoming fist medium skin tone absolutely agree boom bro bruh bump clenched correct hand knuckle pound punch rock ttyl oncomingfist fistmedium mediumskin skintone
👊🏾	people	oncoming fist medium dark skin tone absolutely agree boom bro bruh bump clenched correct hand knuckle pound punch rock ttyl oncomingfist fistmedium mediumdark darkskin skintone
👊🏿	people	oncoming fist dark skin tone absolutely agree boom bro bruh bump clenched correct hand knuckle pound punch rock ttyl oncomingfistdarkskintone oncomingfist fistdark darkskin skintone
🤛	people	left facing fist leftwards leftfacingfist leftfacing facingfist
🤛🏻	people	left facing fist light skin tone leftwards leftfacing facingfist fistlight lightskin skintone
🤛🏼	people	left facing fist medium light skin tone leftwards leftfacing facingfist fistmedium mediumlight lightskin skintone
🤛🏽	people	left facing fist medium skin tone leftwards leftfacing facingfist fistmedium mediumskin skintone
🤛🏾	people	left facing fist medium dark skin tone leftwards leftfacing facingfist fistmedium mediumdark darkskin skintone
🤛🏿	people	left facing fist dark skin tone leftwards leftfacing facingfist fistdark darkskin skintone
🤜	people	right facing fist rightwards rightfacingfist rightfacing facingfist
🤜🏻	people	right facing fist light skin tone rightwards rightfacing facingfist fistlight lightskin skintone
🤜🏼	people	right facing fist medium light skin tone rightwards rightfacing facingfist fistmedium mediumlight lightskin skintone
🤜🏽	people	right facing fist medium skin tone rightwards rightfacing facingfist fistmedium mediumskin skintone
🤜🏾	people	right facing fist medium dark skin tone rightwards rightfacing facingfist fistmedium mediumdark darkskin skintone
🤜🏿	people	right facing fist dark skin tone rightwards rightfacing facingfist fistdark darkskin skintone
👏	people	clapping hands applause approval awesome clap congrats congratulations excited good great hand homie job nice prayed well yay clappinghands
👏🏻	people	clapping hands light skin tone applause approval awesome clap congrats congratulations excited good great hand homie job nice prayed well yay clappinghands handslight lightskin skintone
👏🏼	people	clapping hands medium light skin tone applause approval awesome clap congrats congratulations excited good great hand homie job nice prayed well yay clappinghands handsmedium mediumlight lightskin skintone
👏🏽	people	clapping hands medium skin tone applause approval awesome clap congrats congratulations excited good great hand homie job nice prayed well yay clappinghands handsmedium mediumskin skintone
👏🏾	people	clapping hands medium dark skin tone applause approval awesome clap congrats congratulations excited good great hand homie job nice prayed well yay clappinghands handsmedium mediumdark darkskin skintone
👏🏿	people	clapping hands dark skin tone applause approval awesome clap congrats congratulations excited good great hand homie job nice prayed well yay clappinghands handsdark darkskin skintone
🙌	people	raising hands celebration gesture hand hooray praise raised raisinghands
🙌🏻	people	raising hands light skin tone celebration gesture hand hooray praise raised raisinghands handslight lightskin skintone
🙌🏼	people	raising hands medium light skin tone celebration gesture hand hooray praise raised raisinghands handsmedium mediumlight lightskin skintone
